2A0040225T-35,35,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922165,8.738116
2A0040225T-36,36,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920773,8.738042
2A0040225T-37,37,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922216,8.738213
2A0040225T-38,38,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920821,8.738027
2A0040225T-39,39,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922317,8.738271
2A0040225T-3B,3BIS,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919412,8.737518
2A0040225T-40,40,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920819,8.738168
2A0040225T-41,41,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922422,8.738216
2A0040225T-42,42,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920986,8.738195
2A0040225T-44,44,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921111,8.738124
2A0040225T-4,4,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919356,8.738142
2A0040225T-45,45,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922752,8.738350
2A0040225T-46,46,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921256,8.738150
2A0040225T-47,47,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922817,8.738337
2A0040225T-48,48,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921545,8.738287
2A0040225T-49,49,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922876,8.738300
2A0040225T-49B,49BIS,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921998,8.738502
2A0040225T-50,50,Rue Cardinal Fesch,20000,Ajaccio,OSM,41.921919,8.738825
2A0040225T-52,52,Rue Cardinal Fesch,20000,Ajaccio,OSM,41.921919,8.738825
2A0040225T-53,53,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923306,8.738384
2A0040225T-54B,54BIS,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922558,8.738622
2A0040225T-55,55,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923506,8.738433
